,Наименование,id,Скидка,Цена,Цена со скидкой,Бренд,id бренда,feedbacks,rating,Ссылка
222,Оснащенная удочка для рыбалки,81270192,79,2990,627,TOURISTPRO,1213873,5,4,https://www.wildberries.ru/catalog/81270192/detail.aspx?targetUrl=BP
223,Косынки рыболовные толстая леска косынка для рыбалки 10 штук,140464108,18,850,697,Клевая тема,469964,20,4,https://www.wildberries.ru/catalog/140464108/detail.aspx?targetUrl=BP
224,удилище,84407490,28,1700,1224,Ваш рыболов,1169850,25,5,https://www.wildberries.ru/catalog/84407490/detail.aspx?targetUrl=BP
225,Жерлицы не оснащенные рыболовные,131702914,49,3600,1836,Счастливый рыбачок,310539972,0,0,https://www.wildberries.ru/catalog/131702914/detail.aspx?targetUrl=BP
226,Катушка для рыбалки спиннинга удочки фидера безынерционная,143517872,41,3200,1888,Клёв на ура,888238,1,5,https://www.wildberries.ru/catalog/143517872/detail.aspx?targetUrl=BP
227,Телескопическое маховое удилище,142308683,55,3198,1439,Mirl Group,2753475,1,5,https://www.wildberries.ru/catalog/142308683/detail.aspx?targetUrl=BP
228,Телескопическое маховое удилище,142308684,55,2598,1169,Mirl Group,2753475,1,5,https://www.wildberries.ru/catalog/142308684/detail.aspx?targetUrl=BP
229,Меласса для рыбалки 1500,142785313,30,840,588,Fish Day,467508,0,0,https://www.wildberries.ru/catalog/142785313/detail.aspx?targetUrl=BP
230,Меласса для рыбалки 1500,143075952,30,840,588,Fish Day,467508,0,0,https://www.wildberries.ru/catalog/143075952/detail.aspx?targetUrl=BP
231,Меласса для рыбалки 1500,143077515,30,840,588,Fish Day,467508,0,0,https://www.wildberries.ru/catalog/143077515/detail.aspx?targetUrl=BP
232,"Корм для карпа, прудовых рыб комбикорм, подкормка, прикормка",32399633,0,1780,1780,Персонарум,87326,19,4,https://www.wildberries.ru/catalog/32399633/detail.aspx?targetUrl=BP
233,Подставка тренога под удочку,13329377,47,2118,1122,Ваш Выбор,100222,77,5,https://www.wildberries.ru/catalog/13329377/detail.aspx?targetUrl=BP
234,Рыболовный набор для поплавочной рыбалки с удочкой подарок,36110852,46,1824,984,Рыболов-экспресс,101071,147,4,https://www.wildberries.ru/catalog/36110852/detail.aspx?targetUrl=BP
235,Рыболовный набор для поплавочной рыбалки с удочкой подарок,36111523,55,1888,849,Рыболов-экспресс,101071,147,4,https://www.wildberries.ru/catalog/36111523/detail.aspx?targetUrl=BP
236,Рыболовный набор для поплавочной рыбалки с удочкой подарок,36109017,47,2287,1212,Рыболов-экспресс,101071,147,4,https://www.wildberries.ru/catalog/36109017/detail.aspx?targetUrl=BP
237,Рогатка для рыбалки охоты с катушкой гарпуном спортивная,97962519,55,8699,3914,LIPALEX,213154,73,4,https://www.wildberries.ru/catalog/97962519/detail.aspx?targetUrl=BP
238,Удочка двусоставная Удочка Для зимней рыбалки Спиннинг,128677249,60,2300,920,ArtJuli,851695,3,5,https://www.wildberries.ru/catalog/128677249/detail.aspx?targetUrl=BP
239,Набор рыбака всё для рыбалки снасти ящик рыболовный подарок,18361617,38,3404,2110,Рыболов-экспресс,101071,514,5,https://www.wildberries.ru/catalog/18361617/detail.aspx?targetUrl=BP
240,Cамоподсекающая телескопическая удочка для летней рыбалки,63230119,8,2500,2300,FISHING-Markt,643513,67,5,https://www.wildberries.ru/catalog/63230119/detail.aspx?targetUrl=BP
241,Удилище донка фидер,64827069,54,1208,555,Крокодил,197649,719,5,https://www.wildberries.ru/catalog/64827069/detail.aspx?targetUrl=BP
242,Катушка для рыбалки фидера 4000 5000 6000 FRA,110222842,34,4000,2640,свияга,220481,2,5,https://www.wildberries.ru/catalog/110222842/detail.aspx?targetUrl=BP
243,Удочка 6.3 метра,29485781,51,1612,789,Ваш Выбор,100222,21,4,https://www.wildberries.ru/catalog/29485781/detail.aspx?targetUrl=BP
244,"Подарочный набор для cпиннинговой рыбалки, снасти в подарок",15323767,43,9999,5699,Рыболов-экспресс,101071,77,5,https://www.wildberries.ru/catalog/15323767/detail.aspx?targetUrl=BP
245,Рыболовные аксессуары,82734484,67,2499,824,Рыбак Николай,314624,14,5,https://www.wildberries.ru/catalog/82734484/detail.aspx?targetUrl=BP
246,Отцеп рыболовный,140487596,3,1089,1056,Rodstars,124048,0,0,https://www.wildberries.ru/catalog/140487596/detail.aspx?targetUrl=BP
247,Отцеп рыболовный,140486907,0,693,693,Rodstars,124048,0,0,https://www.wildberries.ru/catalog/140486907/detail.aspx?targetUrl=BP
248,Пылящие бойлы супер толстолобик 20 мм 750 гр,113561826,31,2227,1536,CARPOMANIYA Карпомания,208468,0,0,https://www.wildberries.ru/catalog/113561826/detail.aspx?targetUrl=BP
249,Рыболовный набор для поплавочной рыбалки с удочкой подарок,69000343,46,3085,1665,Рыболов-экспресс,101071,351,5,https://www.wildberries.ru/catalog/69000343/detail.aspx?targetUrl=BP
250,"Подставка для удочки, Род под для рыбалки, Держатель удочки",143632989,51,1100,539,Rybolov Shop,398202,1,5,https://www.wildberries.ru/catalog/143632989/detail.aspx?targetUrl=BP
251,"Катушка для рыбалки, рыболовная, спиннинговая, фидерная",135783701,83,9600,1632,REfish,1452064,13,5,https://www.wildberries.ru/catalog/135783701/detail.aspx?targetUrl=BP
252,"Корм для прудовых рыб, карпа комбикорм, прикормка, подкормка",21387842,0,1670,1670,Персонарум,87326,33,5,https://www.wildberries.ru/catalog/21387842/detail.aspx?targetUrl=BP
253,Флэт фидер метод донная,114206464,38,990,613,,0,1,5,https://www.wildberries.ru/catalog/114206464/detail.aspx?targetUrl=BP
254,Катушка для рыбалки рыболовная спиннинга,143217194,51,2800,1372,Cheerful Fisherman,869301,1,5,https://www.wildberries.ru/catalog/143217194/detail.aspx?targetUrl=BP
255,Пылящие бойлы тутти фрутти прикормка для ловли рыбы прикормк…,13479856,54,2205,1014,CARPOMANIYA Карпомания,208468,2,5,https://www.wildberries.ru/catalog/13479856/detail.aspx?targetUrl=BP
256,"Катушка для рыбалки, рыболовная, спиннинговая, фидерная",135783703,83,9700,1649,REfish,1452064,13,5,https://www.wildberries.ru/catalog/135783703/detail.aspx?targetUrl=BP
257,Удилище донка фидер,64827071,50,1409,704,Крокодил,197649,719,5,https://www.wildberries.ru/catalog/64827071/detail.aspx?targetUrl=BP
258,Донка в сборе Крокодил с катушкой,143386599,31,2398,1654,Фортунафиш\Донка в сборе\Крокодил с катушкой,310529841,0,0,https://www.wildberries.ru/catalog/143386599/detail.aspx?targetUrl=BP
259,Удочка телескопическая,143345840,85,3666,549,Amagu,712403,0,0,https://www.wildberries.ru/catalog/143345840/detail.aspx?targetUrl=BP
260,Прикормка Team различные составы 5 пакетов по 1 кг,86939726,37,1345,847,ALLVEGA,39809,75,5,https://www.wildberries.ru/catalog/86939726/detail.aspx?targetUrl=BP
261,Прикормка рыболовная Набор для рыбалки Прикормка UNIBAIT Cla…,70522200,56,2300,1012,Рыбалка и Отдых,971684,0,0,https://www.wildberries.ru/catalog/70522200/detail.aspx?targetUrl=BP
262,Прикормка рыболовная Набор для рыбалки Прикормка UNIBAIT Cla…,70522227,56,2300,1012,Рыбалка и Отдых,971684,0,0,https://www.wildberries.ru/catalog/70522227/detail.aspx?targetUrl=BP
263,Прикормка рыболовная Набор для рыбалки Прикормка UNIBAIT Cla…,70522214,56,2300,1012,Рыбалка и Отдых,971684,0,0,https://www.wildberries.ru/catalog/70522214/detail.aspx?targetUrl=BP
264,Коромысло зимнее для ловли леща,144498156,42,960,556,MENS HOBBY,256228,0,0,https://www.wildberries.ru/catalog/144498156/detail.aspx?targetUrl=BP
265,Катушка для рогатки лука арбалета рыбалки охоты BL -35,97720033,63,8699,3218,LIPALEX,213154,10,5,https://www.wildberries.ru/catalog/97720033/detail.aspx?targetUrl=BP
266,Подарочный набор для рыбалки №9,61644753,49,5900,3009,FisherGoMan,100520,43,5,https://www.wildberries.ru/catalog/61644753/detail.aspx?targetUrl=BP
267,БАЗОВАЯ смесь Ловля на фидер Прикормка для рыбалки Прикормка…,75165881,35,1685,1095,Dunaev,78152,0,0,https://www.wildberries.ru/catalog/75165881/detail.aspx?targetUrl=BP
268,Cамоподсекающая телескопическая удочка для летней рыбалки,63229812,7,2400,2232,FISHING-Markt,643513,67,5,https://www.wildberries.ru/catalog/63229812/detail.aspx?targetUrl=BP
269,Корм для прудовых рыб карпа комбикорм прикормка подкормка,140402714,64,1700,612,,0,8,4,https://www.wildberries.ru/catalog/140402714/detail.aspx?targetUrl=BP
270,Катушка для рыбалки рыболовная спиннинга,143212344,51,2500,1225,Cheerful Fisherman,869301,1,5,https://www.wildberries.ru/catalog/143212344/detail.aspx?targetUrl=BP
271,Катушка рыболовная байтраннер KAIDA ALEGRA,142846694,0,2300,2300,BeriLovi,649275,2,5,https://www.wildberries.ru/catalog/142846694/detail.aspx?targetUrl=BP
272,Корм для прудовых рыб карпа комбикорм прикормка подкормка,140402713,62,1400,532,,0,8,4,https://www.wildberries.ru/catalog/140402713/detail.aspx?targetUrl=BP
273,подсак для рыбы телескопический подсачек рыболовный,29167540,65,2400,840,МЕЛКОМ,174025,208,5,https://www.wildberries.ru/catalog/29167540/detail.aspx?targetUrl=BP
274,"Cамоподсекающая телескопическая удочка для рыбалки 2,4 м",14908669,48,2300,1196,FisherGoMan,100520,13,3,https://www.wildberries.ru/catalog/14908669/detail.aspx?targetUrl=BP
275,Cамоподсекающая телескопическая удочка для летней рыбалки,62662061,8,2300,2116,FISHING-Markt,643513,67,5,https://www.wildberries.ru/catalog/62662061/detail.aspx?targetUrl=BP
276,"Прикормка ""УЛОВИСТАЯ"" набор прикормки 5 пачек",114837264,15,650,552,Формула,847377,54,5,https://www.wildberries.ru/catalog/114837264/detail.aspx?targetUrl=BP
277,"Cамоподсекающая телескопическая удочка для рыбалки 2,1 м",14908668,49,2900,1479,FisherGoMan,100520,45,4,https://www.wildberries.ru/catalog/14908668/detail.aspx?targetUrl=BP
278,Удилище,45766695,49,5700,2907,GC-Famiscom,152140,20,5,https://www.wildberries.ru/catalog/45766695/detail.aspx?targetUrl=BP
279,Катушка рыболовная безынерционная,115909666,85,6660,999,Ваш Выбор,100222,6,5,https://www.wildberries.ru/catalog/115909666/detail.aspx?targetUrl=BP
280,Набор прикормки для рыбалки Team Black,115927195,37,1345,847,ALLVEGA,39809,40,5,https://www.wildberries.ru/catalog/115927195/detail.aspx?targetUrl=BP
281,"Паук рыболовный 1,5*1,5 метра подъемник малявочник хапуга",140997743,0,710,710,Подъемник рыболовный обсаженный,310481381,0,0,https://www.wildberries.ru/catalog/140997743/detail.aspx?targetUrl=BP
282,"Сигнализаторы поклевки электронные, набор сигнализаторов",143732716,52,11394,5469,Простые снасти,407962,1,5,https://www.wildberries.ru/catalog/143732716/detail.aspx?targetUrl=BP
283,Монтаж для технопланктона № 2 попл 60 г 2 кр № 15 груз 40 г,31243549,73,3326,898,Гидропланктон,85106,5,4,https://www.wildberries.ru/catalog/31243549/detail.aspx?targetUrl=BP
284,Оснащенные рыболовные фидерные кормушки клетка 10 штук,77185478,53,2000,940,Рыбалка с Николой,715743,34,5,https://www.wildberries.ru/catalog/77185478/detail.aspx?targetUrl=BP
285,Сеть рыболовная Хамелеон ячея 30мм,142307364,0,1950,1950,Сеть рыболовная трёхстенка Хамелеон капрон,310507739,2,5,https://www.wildberries.ru/catalog/142307364/detail.aspx?targetUrl=BP
286,Подставка рыболовная под удочку телескопическая 3 штуки,36018347,50,1371,685,Биг Фиш,399960,19,5,https://www.wildberries.ru/catalog/36018347/detail.aspx?targetUrl=BP
287,Ассорти технопланктон 6 сортов по 2 уп по 55 гр Т55х2-5,114403498,77,4780,1099,Гидропланктон,85106,1,5,https://www.wildberries.ru/catalog/114403498/detail.aspx?targetUrl=BP
288,Рогатка для рыбалки охоты с упором металлическая спортивная,26036518,70,6499,1949,LIPALEX,213154,56,5,https://www.wildberries.ru/catalog/26036518/detail.aspx?targetUrl=BP
289,Технопланктон Гейзер Тигровый Орех 55г 15 шт прикормка,14376752,82,3888,699,Гидропланктон,85106,1,1,https://www.wildberries.ru/catalog/14376752/detail.aspx?targetUrl=BP
290,Горох технопланктон для ловли толстолобика 50г х 15шт. в кон…,31243540,74,3888,1010,Гидропланктон,85106,0,0,https://www.wildberries.ru/catalog/31243540/detail.aspx?targetUrl=BP
291,Удочка телескопическая - 5м,12424804,85,5527,829,Ваш Выбор,100222,24,4,https://www.wildberries.ru/catalog/12424804/detail.aspx?targetUrl=BP
292,Технопланктон ГЕЙЗЕР ловля толстолоба снасть на толстолоба л…,76136901,37,1103,694,Гидропланктон,85106,3,4,https://www.wildberries.ru/catalog/76136901/detail.aspx?targetUrl=BP
293,Технопланктон печенье 40 гр 21 шт убийца толстолоба,81823863,74,3888,1010,Гидропланктон,85106,3,5,https://www.wildberries.ru/catalog/81823863/detail.aspx?targetUrl=BP
294,Удочка в сборе,30248100,49,1900,969,Рыболов №1,299585,24,5,https://www.wildberries.ru/catalog/30248100/detail.aspx?targetUrl=BP
295,Садок для рыбалки 400 см прорезиненный зеленый KX4045,72651667,75,11200,2800,Mifine,71052,55,5,https://www.wildberries.ru/catalog/72651667/detail.aspx?targetUrl=BP
296,Технопланктон ГЕЙЗЕР ловля толстолоба снасть на толстолоба л…,74120863,37,1103,694,Гидропланктон,85106,15,5,https://www.wildberries.ru/catalog/74120863/detail.aspx?targetUrl=BP
297,Набор для рыбалки 11в1 удилище 1.8 м аксессуары снасти,45790090,60,6300,2520,GC-Famiscom,152140,20,5,https://www.wildberries.ru/catalog/45790090/detail.aspx?targetUrl=BP
298,Прикормка Formula Карп Карась,86926651,37,1160,730,ALLVEGA,39809,105,5,https://www.wildberries.ru/catalog/86926651/detail.aspx?targetUrl=BP
299,Удилище карповое,72442879,13,4399,3827,Mifine,71052,0,0,https://www.wildberries.ru/catalog/72442879/detail.aspx?targetUrl=BP
300,Тигровый Орех технопланктон для ловли толстолобика 80 г х 11…,31243524,82,3888,699,Гидропланктон,85106,1,5,https://www.wildberries.ru/catalog/31243524/detail.aspx?targetUrl=BP
301,Корм для крыс и черепах гаммарус тушка,142882542,83,3535,600,Создано природой,2598788,0,0,https://www.wildberries.ru/catalog/142882542/detail.aspx?targetUrl=BP
302,Катушка Mifine bunsen байтранером встроеный сигнализатор,144536917,29,5000,3550,Счастливый рыбачок,310539972,0,0,https://www.wildberries.ru/catalog/144536917/detail.aspx?targetUrl=BP
303,Катушка Mifine bunsen с байтранером встроеный сигнализатор,144129147,29,5000,3550,Счастливый рыбачок,310539972,0,0,https://www.wildberries.ru/catalog/144129147/detail.aspx?targetUrl=BP
304,Технопланктон гейзер ассорти 6 сортов по 2 уп по 55г Г55х2-3,81684964,74,5654,1470,Гидропланктон,85106,0,0,https://www.wildberries.ru/catalog/81684964/detail.aspx?targetUrl=BP
305,Прикормка рыболовная Прикормка для рыбалки Прикормка UNIBAIT…,73309251,60,3400,1360,Рыбалка и Отдых,971684,0,0,https://www.wildberries.ru/catalog/73309251/detail.aspx?targetUrl=BP
306,Анис технопланктон для ловли толстолобика Гейзер 80 г х 11 ш…,31243513,74,3888,1010,Гидропланктон,85106,0,0,https://www.wildberries.ru/catalog/31243513/detail.aspx?targetUrl=BP
307,Горох технопланктон для ловли толстолобика Гейзер 50 г х 15…,31243545,74,3888,1010,Гидропланктон,85106,1,5,https://www.wildberries.ru/catalog/31243545/detail.aspx?targetUrl=BP
308,Кон технопланктон для ловли толстолобика Гейзер 55 г х 15 шт…,31243510,74,3888,1010,Гидропланктон,85106,0,0,https://www.wildberries.ru/catalog/31243510/detail.aspx?targetUrl=BP
309,Технополанктон ассорти Гейзер 4 сорта по 2 уп 80 гр Г80х2-4,114403496,74,4780,1242,Гидропланктон,85106,0,0,https://www.wildberries.ru/catalog/114403496/detail.aspx?targetUrl=BP
310,Набор для рыбалки,63086681,53,9200,4324,Удачные рыболовные снасти,1112485,40,5,https://www.wildberries.ru/catalog/63086681/detail.aspx?targetUrl=BP
311,Ассорти технопланктон Г55х2-5 Гейзер 55 г 2 шт,39872469,74,5654,1470,Гидропланктон,85106,2,5,https://www.wildberries.ru/catalog/39872469/detail.aspx?targetUrl=BP
312,Технопланктон Гейзер ассорти 6 сортов по 2 уп 55 г Г55х2-2,81684963,74,5654,1470,Гидропланктон,85106,1,5,https://www.wildberries.ru/catalog/81684963/detail.aspx?targetUrl=BP
313,Технопланктон ассорти 6 сортов по 2 уп 55г Х 2шт Т55х2-2,81684959,74,5366,1395,Гидропланктон,85106,0,0,https://www.wildberries.ru/catalog/81684959/detail.aspx?targetUrl=BP
314,Ассорти технопланктон №14 Гейзер 5 сор 50 г х 2 шт по 2 уп,37292124,74,4970,1292,Гидропланктон,85106,1,5,https://www.wildberries.ru/catalog/37292124/detail.aspx?targetUrl=BP
315,Прикормка рыболовная Набор для рыбалки Прикормка UNIBAIT Cla…,70521961,56,2300,1012,Рыбалка и Отдых,971684,2,3,https://www.wildberries.ru/catalog/70521961/detail.aspx?targetUrl=BP
316,Прикормка рыболовная Набор для рыбалки Прикормка UNIBAIT Cla…,70522194,56,2300,1012,Рыбалка и Отдых,971684,0,0,https://www.wildberries.ru/catalog/70522194/detail.aspx?targetUrl=BP
317,Прикормка рыболовная Набор для рыбалки Прикормка UNIBAIT Cla…,70522219,56,2300,1012,Рыбалка и Отдых,971684,0,0,https://www.wildberries.ru/catalog/70522219/detail.aspx?targetUrl=BP
318,Прикормка рыболовная Набор для рыбалки Прикормка UNIBAIT Cla…,70522205,56,2300,1012,Рыбалка и Отдых,971684,0,0,https://www.wildberries.ru/catalog/70522205/detail.aspx?targetUrl=BP
319,Прикормка рыболовная Набор для рыбалки Прикормка UNIBAIT Cla…,70521969,56,2300,1012,Рыбалка и Отдых,971684,2,3,https://www.wildberries.ru/catalog/70521969/detail.aspx?targetUrl=BP
320,Прикормка рыболовная Набор для рыбалки Прикормка UNIBAIT Cla…,70521973,56,2300,1012,Рыбалка и Отдых,971684,2,3,https://www.wildberries.ru/catalog/70521973/detail.aspx?targetUrl=BP
321,Прикормка рыболовная Набор для рыбалки Прикормка UNIBAIT Cla…,70522213,56,2300,1012,Рыбалка и Отдых,971684,0,0,https://www.wildberries.ru/catalog/70522213/detail.aspx?targetUrl=BP
322,Прикормка рыболовная Набор для рыбалки Прикормка UNIBAIT Cla…,70521963,56,2300,1012,Рыбалка и Отдых,971684,2,3,https://www.wildberries.ru/catalog/70521963/detail.aspx?targetUrl=BP
323,Прикормка рыболовная Набор для рыбалки Прикормка UNIBAIT Cla…,70522218,56,2300,1012,Рыбалка и Отдых,971684,0,0,https://www.wildberries.ru/catalog/70522218/detail.aspx?targetUrl=BP
324,Прикормка рыболовная Набор для рыбалки Прикормка UNIBAIT Cla…,70521967,56,2300,1012,Рыбалка и Отдых,971684,2,3,https://www.wildberries.ru/catalog/70521967/detail.aspx?targetUrl=BP
325,Прикормка рыболовная Набор для рыбалки Прикормка UNIBAIT Cla…,70521972,56,2300,1012,Рыбалка и Отдых,971684,2,3,https://www.wildberries.ru/catalog/70521972/detail.aspx?targetUrl=BP
326,Прикормка рыболовная Набор для рыбалки Прикормка UNIBAIT Cla…,70521954,56,2300,1012,Рыбалка и Отдых,971684,2,3,https://www.wildberries.ru/catalog/70521954/detail.aspx?targetUrl=BP
327,Прикормка рыболовная Набор для рыбалки Прикормка UNIBAIT Cla…,70521976,56,2300,1012,Рыбалка и Отдых,971684,2,3,https://www.wildberries.ru/catalog/70521976/detail.aspx?targetUrl=BP
328,Технопланктон Тутти Фрутти 55 г 15 шт 825 г на толстолоба,13449942,74,3888,1010,Гидропланктон,85106,1,4,https://www.wildberries.ru/catalog/13449942/detail.aspx?targetUrl=BP
329,Мед технопланктон для ловли толстолобика 80 г х 11 шт в конт…,31243504,74,3888,1010,Гидропланктон,85106,0,0,https://www.wildberries.ru/catalog/31243504/detail.aspx?targetUrl=BP
330,Оригинал технопланктон для ловли толстолобика Гейзер 55 г х…,31243511,74,3888,1010,Гидропланктон,85106,0,0,https://www.wildberries.ru/catalog/31243511/detail.aspx?targetUrl=BP
331,Тутти - Фрутти технопланктон для ловли толстолобика Гейзер 8…,31243519,82,3888,699,Гидропланктон,85106,0,0,https://www.wildberries.ru/catalog/31243519/detail.aspx?targetUrl=BP
332,Технопланктон Гейзер Молоко топленое 80 г 2 шт прикормка,14376751,74,2134,554,Гидропланктон,85106,3,4,https://www.wildberries.ru/catalog/14376751/detail.aspx?targetUrl=BP
333,катушка для спиннинга безынерционная рыболовная,66298750,49,4000,2040,золото рыбака,984572,64,5,https://www.wildberries.ru/catalog/66298750/detail.aspx?targetUrl=BP
334,Удилище донка фидер,64827061,54,1610,740,Крокодил,197649,719,5,https://www.wildberries.ru/catalog/64827061/detail.aspx?targetUrl=BP
335,"Косынка рыболовная толстая леска, неоснащенная 20 мм, 10 шт",140463575,18,850,697,Клевая тема,469964,20,4,https://www.wildberries.ru/catalog/140463575/detail.aspx?targetUrl=BP
336,Бойлы вареные Классические бойлы Бойлы насадочные Бойлы варе…,84381493,45,1300,715,RHINO BAITS,87679,1,5,https://www.wildberries.ru/catalog/84381493/detail.aspx?targetUrl=BP
337,Катушка для рыбалки рыболовная спиннинга,143217193,51,2800,1372,Cheerful Fisherman,869301,1,5,https://www.wildberries.ru/catalog/143217193/detail.aspx?targetUrl=BP
338,Прикормка Formula Карп Карась,86926648,37,1160,730,ALLVEGA,39809,105,5,https://www.wildberries.ru/catalog/86926648/detail.aspx?targetUrl=BP
339,Горох технопланктон для ловли толстолобика Гейзер 80 г х 11…,31243546,74,3888,1010,Гидропланктон,85106,0,0,https://www.wildberries.ru/catalog/31243546/detail.aspx?targetUrl=BP
340,Технопланктон ГЕЙЗЕР ловля толстолоба снасть на толстолоба л…,74120869,37,1103,694,Гидропланктон,85106,15,5,https://www.wildberries.ru/catalog/74120869/detail.aspx?targetUrl=BP
341,Катушка для рыбалки рыболовная спиннинга,143216678,51,2700,1323,Cheerful Fisherman,869301,1,5,https://www.wildberries.ru/catalog/143216678/detail.aspx?targetUrl=BP
342,Катушка для рыбалки рыболовная спиннинга,143213195,51,2600,1274,Cheerful Fisherman,869301,1,5,https://www.wildberries.ru/catalog/143213195/detail.aspx?targetUrl=BP
343,Запасная шпуля Feeder Mentor FM4000,71870308,30,1973,1381,Tica,1088367,0,0,https://www.wildberries.ru/catalog/71870308/detail.aspx?targetUrl=BP
344,BIGFISH Прикормка Дунаев Прикормка для рыбалки Ловля на фиде…,75013645,35,1786,1160,Dunaev,78152,0,0,https://www.wildberries.ru/catalog/75013645/detail.aspx?targetUrl=BP
345,Фидерное рыболовное удилище KAIDA FALCONS,122182320,83,10000,1700,свияга,220481,8,4,https://www.wildberries.ru/catalog/122182320/detail.aspx?targetUrl=BP
346,Пылящие бойлы специи прикорм для ловли рыбы наживка насадка…,33278967,54,2205,1014,CARPOMANIYA Карпомания,208468,0,0,https://www.wildberries.ru/catalog/33278967/detail.aspx?targetUrl=BP
347,Спиннинг для рыбалки Shimano Catana BX,137853904,56,3950,1738,Шимано,111393684,51,5,https://www.wildberries.ru/catalog/137853904/detail.aspx?targetUrl=BP
348,Монтаж на толстолобика осн I образная 1 крючок №15 груз 40г,112659098,73,3090,834,Гидропланктон,85106,1,5,https://www.wildberries.ru/catalog/112659098/detail.aspx?targetUrl=BP
349,"Cамоподсекающая телескопическая удочка для рыбалки 2,7 м",14908670,49,2800,1428,FisherGoMan,100520,45,4,https://www.wildberries.ru/catalog/14908670/detail.aspx?targetUrl=BP
350,Тонущие бойлы мотыль 14 мм 750 гр рыболовный приманка,27228435,54,2625,1207,CARPOMANIYA Карпомания,208468,3,4,https://www.wildberries.ru/catalog/27228435/detail.aspx?targetUrl=BP
351,Прикормка FLAT Feeder Ready Ловля на фидер Прикормка для рыб…,113187424,30,1230,861,Dunaev,78152,2,5,https://www.wildberries.ru/catalog/113187424/detail.aspx?targetUrl=BP
352,Насадки рыболовные Бойлы,96118623,63,1900,703,ВСЕГДА КЛЕВО,892813,2,5,https://www.wildberries.ru/catalog/96118623/detail.aspx?targetUrl=BP
353,"Косынка рыболовная толстая леска, неоснащенная 18 мм, 10 шт",140463572,18,850,697,Клевая тема,469964,20,4,https://www.wildberries.ru/catalog/140463572/detail.aspx?targetUrl=BP
354,Дафния технопланктон для ловли толстолобика Гейзер 55г х 15ш…,31243497,77,3888,894,Гидропланктон,85106,1,5,https://www.wildberries.ru/catalog/31243497/detail.aspx?targetUrl=BP
355,Рыболовная безынерционная катушка для спиннинга 3000,87178288,67,2000,660,свияга,220481,22,5,https://www.wildberries.ru/catalog/87178288/detail.aspx?targetUrl=BP
356,Технопланктон ассорти 6 сортов по 2 уп 55г Х 2шт Т55х2-3,81684951,74,4636,1205,Гидропланктон,85106,0,0,https://www.wildberries.ru/catalog/81684951/detail.aspx?targetUrl=BP
357,Монтаж для технопланктона на толстолобика НЕВАЛЯШКА 70г,14376747,73,2444,659,Гидропланктон,85106,33,4,https://www.wildberries.ru/catalog/14376747/detail.aspx?targetUrl=BP
358,Удилище донка фидер,64827063,55,2028,912,Крокодил,197649,719,5,https://www.wildberries.ru/catalog/64827063/detail.aspx?targetUrl=BP
359,"Набор прикормки для рыбалки Team Лещ, Фидер",115878701,37,1345,847,ALLVEGA,39809,29,5,https://www.wildberries.ru/catalog/115878701/detail.aspx?targetUrl=BP
360,"Набор рыбака для летней рыбалки. Удилище 2,7 метра",45791216,49,5500,2805,GC-Famiscom,152140,55,5,https://www.wildberries.ru/catalog/45791216/detail.aspx?targetUrl=BP
361,Технопланктон ГЕЙЗЕР ловля толстолоба снасть на толстолоба л…,74120870,37,1103,694,Гидропланктон,85106,15,5,https://www.wildberries.ru/catalog/74120870/detail.aspx?targetUrl=BP
362,Плавающие бойлы флоу дип слива шелковица для ловли 14мм 60г,21441132,54,1645,756,CARPOMANIYA Карпомания,208468,1,5,https://www.wildberries.ru/catalog/21441132/detail.aspx?targetUrl=BP
363,Технопланктон ГЕЙЗЕР ловля толстолоба снасть на толстолоба л…,74124288,37,1103,694,Гидропланктон,85106,1,2,https://www.wildberries.ru/catalog/74124288/detail.aspx?targetUrl=BP
364,Технопланктон ТОЛСТОЛОБИК Ловля толстолоба Снасть на толстол…,74220575,37,1056,665,Гидропланктон,85106,6,4,https://www.wildberries.ru/catalog/74220575/detail.aspx?targetUrl=BP
365,STICK MIX Pellets KRILL,53947010,0,585,585,CARP POINT,803817,0,0,https://www.wildberries.ru/catalog/53947010/detail.aspx?targetUrl=BP
366,Плавающие бойлы кукуруза прикорм для рыбалки для ловли рыбы…,13543397,54,1514,696,CARPOMANIYA Карпомания,208468,3,4,https://www.wildberries.ru/catalog/13543397/detail.aspx?targetUrl=BP
367,Кон технопланктон для ловли толстолобика Гейзер 80 г х 11 шт…,31243515,77,3888,894,Гидропланктон,85106,0,0,https://www.wildberries.ru/catalog/31243515/detail.aspx?targetUrl=BP
368,"Набор для рыбалки 11 в 1. Удилище 2,7 метра",45789428,49,5400,2754,GC-Famiscom,152140,20,5,https://www.wildberries.ru/catalog/45789428/detail.aspx?targetUrl=BP
369,CARP PRO Буз-бар на 2 и 3 удилища карповая рыбалка,132146380,30,1243,870,Flagman,14158,4,5,https://www.wildberries.ru/catalog/132146380/detail.aspx?targetUrl=BP
370,Технопланктон Гейзер Скопекс 140 г 6 шт прикормка,81825620,77,3888,894,Гидропланктон,85106,1,5,https://www.wildberries.ru/catalog/81825620/detail.aspx?targetUrl=BP
371,Прикормка Team различные составы 5 пакетов по 1 кг,86939733,37,1345,847,ALLVEGA,39809,75,5,https://www.wildberries.ru/catalog/86939733/detail.aspx?targetUrl=BP
