,Наименование,id,Скидка,Цена,Цена со скидкой,Бренд,id бренда,feedbacks,rating,Ссылка
259,Сандалии,22255894,65,15390,5386,GUESS,398,6,4,https://www.wildberries.ru/catalog/22255894/detail.aspx?targetUrl=BP
260,Ботинки,16739763,70,8190,2457,Replay,3513,0,0,https://www.wildberries.ru/catalog/16739763/detail.aspx?targetUrl=BP
261,Кроссовки,17573503,70,18690,5607,L4K3,61941,4,3,https://www.wildberries.ru/catalog/17573503/detail.aspx?targetUrl=BP
262,Туфли,74453661,68,13090,4188,JUST COUTURE,2301,6,5,https://www.wildberries.ru/catalog/74453661/detail.aspx?targetUrl=BP
263,Кеды,23150769,50,7480,3740,Lacoste,524,7,4,https://www.wildberries.ru/catalog/23150769/detail.aspx?targetUrl=BP
264,Шлепанцы,27369324,79,9490,1992,INUOVO,7899,0,0,https://www.wildberries.ru/catalog/27369324/detail.aspx?targetUrl=BP
265,Кеды,20977925,60,13280,5312,Lacoste,524,2,2,https://www.wildberries.ru/catalog/20977925/detail.aspx?targetUrl=BP
266,Кеды,18800676,72,8490,2377,bugatti,149,4,5,https://www.wildberries.ru/catalog/18800676/detail.aspx?targetUrl=BP
267,Босоножки,19558628,80,10600,2120,Jonak,42968,10,3,https://www.wildberries.ru/catalog/19558628/detail.aspx?targetUrl=BP
268,Босоножки,22939849,60,15390,6156,ASH,1818,7,4,https://www.wildberries.ru/catalog/22939849/detail.aspx?targetUrl=BP
269,Сандалии,22255895,65,15390,5386,GUESS,398,7,3,https://www.wildberries.ru/catalog/22255895/detail.aspx?targetUrl=BP
270,Сандалии,22255893,65,15390,5386,GUESS,398,6,5,https://www.wildberries.ru/catalog/22255893/detail.aspx?targetUrl=BP
271,Туфли,11954521,69,16990,5266,Strellson,4289,9,4,https://www.wildberries.ru/catalog/11954521/detail.aspx?targetUrl=BP
272,Ботинки,101848404,62,13590,5164,JUST COUTURE,2301,1,5,https://www.wildberries.ru/catalog/101848404/detail.aspx?targetUrl=BP
273,Кроссовки,16556801,67,14590,4814,UNISA,18824,5,4,https://www.wildberries.ru/catalog/16556801/detail.aspx?targetUrl=BP
274,Босоножки,69077167,59,11200,4592,Jonak,42968,5,3,https://www.wildberries.ru/catalog/69077167/detail.aspx?targetUrl=BP
275,Женские кроссовки,103956519,66,9490,3226,United Colors of Benetton,1172,0,0,https://www.wildberries.ru/catalog/103956519/detail.aspx?targetUrl=BP
276,Босоножки,78287788,60,9300,3720,Jonak,42968,6,4,https://www.wildberries.ru/catalog/78287788/detail.aspx?targetUrl=BP
277,Сапоги,16739767,70,6990,2097,Replay,3513,4,5,https://www.wildberries.ru/catalog/16739767/detail.aspx?targetUrl=BP
278,Босоножки,11136544,76,9390,2253,GUESS,398,8,2,https://www.wildberries.ru/catalog/11136544/detail.aspx?targetUrl=BP
279,Кроссовки,16739794,70,6990,2097,Replay,3513,7,2,https://www.wildberries.ru/catalog/16739794/detail.aspx?targetUrl=BP
280,Шлепанцы,12353698,75,7490,1872,L.A. WATER,72400,2,4,https://www.wildberries.ru/catalog/12353698/detail.aspx?targetUrl=BP
281,Шлепанцы,70720424,63,11590,4288,LIU JO,564,3,2,https://www.wildberries.ru/catalog/70720424/detail.aspx?targetUrl=BP
282,Ботинки,16817616,67,17290,5705,Braccialini,7740,5,4,https://www.wildberries.ru/catalog/16817616/detail.aspx?targetUrl=BP
283,Кеды,16922158,67,16790,5540,Master of Arts,65150,2,2,https://www.wildberries.ru/catalog/16922158/detail.aspx?targetUrl=BP
284,Сникеры,15378470,67,16590,5474,APEPAZZA,85866,9,4,https://www.wildberries.ru/catalog/15378470/detail.aspx?targetUrl=BP
285,Кроссовки,27577488,63,14590,5398,Colmar,4407,3,4,https://www.wildberries.ru/catalog/27577488/detail.aspx?targetUrl=BP
286,Сапоги,9827523,68,11290,3612,Braccialini,7740,6,4,https://www.wildberries.ru/catalog/9827523/detail.aspx?targetUrl=BP
287,Кроссовки,54807495,80,4999,999,United Colors of Benetton,1172,2,5,https://www.wildberries.ru/catalog/54807495/detail.aspx?targetUrl=BP
288,Кеды,31216538,58,12490,5245,APEPAZZA,85866,2,5,https://www.wildberries.ru/catalog/31216538/detail.aspx?targetUrl=BP
289,Кеды SIDELINE 0120 2 CFA,14279587,63,10980,4062,Lacoste,524,43,4,https://www.wildberries.ru/catalog/14279587/detail.aspx?targetUrl=BP
290,Ботинки,16932962,67,15890,5243,Braccialini,7740,1,3,https://www.wildberries.ru/catalog/16932962/detail.aspx?targetUrl=BP
291,Ботинки,16556806,67,15700,5181,UNISA,18824,5,4,https://www.wildberries.ru/catalog/16556806/detail.aspx?targetUrl=BP
292,Ботинки,16392849,65,12990,4546,CAFeNOIR,4367,15,5,https://www.wildberries.ru/catalog/16392849/detail.aspx?targetUrl=BP
293,Мокасины,67522079,63,13990,5176,Calvin Klein,154,16,4,https://www.wildberries.ru/catalog/67522079/detail.aspx?targetUrl=BP
294,Лоферы,111259158,58,11190,4699,INUOVO,7899,10,4,https://www.wildberries.ru/catalog/111259158/detail.aspx?targetUrl=BP
295,Кроссовки,30301803,63,12990,4806,TWINSET MILANO,65139,54,4,https://www.wildberries.ru/catalog/30301803/detail.aspx?targetUrl=BP
296,Кроссовки,17250037,67,15390,5078,Colmar,4407,11,4,https://www.wildberries.ru/catalog/17250037/detail.aspx?targetUrl=BP
297,Кроссовки,30301802,63,12990,4806,TWINSET MILANO,65139,54,4,https://www.wildberries.ru/catalog/30301802/detail.aspx?targetUrl=BP
298,Кроссовки,14094503,67,13590,4484,UNISA,18824,10,3,https://www.wildberries.ru/catalog/14094503/detail.aspx?targetUrl=BP
299,Кроссовки,27152708,58,14390,6043,UNISA,18824,10,4,https://www.wildberries.ru/catalog/27152708/detail.aspx?targetUrl=BP
300,Кроссовки,16932960,67,14490,4781,Braccialini,7740,7,4,https://www.wildberries.ru/catalog/16932960/detail.aspx?targetUrl=BP
301,Кроссовки,16556804,67,13590,4484,UNISA,18824,10,4,https://www.wildberries.ru/catalog/16556804/detail.aspx?targetUrl=BP
302,Ботинки,31071290,58,10990,4615,bugatti,149,3,5,https://www.wildberries.ru/catalog/31071290/detail.aspx?targetUrl=BP
303,Сабо,11863806,70,8490,2547,UNISA,18824,5,5,https://www.wildberries.ru/catalog/11863806/detail.aspx?targetUrl=BP
304,Ботинки,30423031,62,11390,4328,GUESS,398,1,1,https://www.wildberries.ru/catalog/30423031/detail.aspx?targetUrl=BP
305,Кроссовки,31085198,63,14590,5398,Colmar,4407,10,5,https://www.wildberries.ru/catalog/31085198/detail.aspx?targetUrl=BP
306,Ботильоны,16932909,65,15890,5561,Braccialini,7740,9,5,https://www.wildberries.ru/catalog/16932909/detail.aspx?targetUrl=BP
307,Босоножки,27152559,58,9990,4195,UNISA,18824,18,4,https://www.wildberries.ru/catalog/27152559/detail.aspx?targetUrl=BP
308,Туфли,27152752,58,12290,5161,UNISA,18824,39,4,https://www.wildberries.ru/catalog/27152752/detail.aspx?targetUrl=BP
309,Сандалии,12119155,71,8790,2549,Master of Arts,65150,4,4,https://www.wildberries.ru/catalog/12119155/detail.aspx?targetUrl=BP
310,Сандалии,70435537,39,9900,6039,UGG,14599,3,4,https://www.wildberries.ru/catalog/70435537/detail.aspx?targetUrl=BP
311,Кеды,12119132,70,13290,3987,Master of Arts,65150,3,1,https://www.wildberries.ru/catalog/12119132/detail.aspx?targetUrl=BP
312,Шлепанцы,137849635,0,5107,5107,TOMMY JEANS,20253,1,4,https://www.wildberries.ru/catalog/137849635/detail.aspx?targetUrl=BP
313,Кроссовки,16703830,67,16290,5375,Tosca Blu studio,29195,9,4,https://www.wildberries.ru/catalog/16703830/detail.aspx?targetUrl=BP
314,Туфли,29022152,54,13490,6205,Braccialini,7740,2,3,https://www.wildberries.ru/catalog/29022152/detail.aspx?targetUrl=BP
315,Кроссовки,38418834,58,14280,5997,Lacoste,524,4,4,https://www.wildberries.ru/catalog/38418834/detail.aspx?targetUrl=BP
316,Кеды,12119138,71,17590,5101,Master of Arts,65150,3,5,https://www.wildberries.ru/catalog/12119138/detail.aspx?targetUrl=BP
317,Кеды,11129920,61,12480,4867,Lacoste,524,17,4,https://www.wildberries.ru/catalog/11129920/detail.aspx?targetUrl=BP
318,Кроссовки,27577493,63,13490,4991,Colmar,4407,6,4,https://www.wildberries.ru/catalog/27577493/detail.aspx?targetUrl=BP
319,Кроссовки,16817612,67,14490,4781,Braccialini,7740,11,4,https://www.wildberries.ru/catalog/16817612/detail.aspx?targetUrl=BP
320,Сланцы Fuzzalicious,15931640,72,9400,2632,UGG,14599,9,4,https://www.wildberries.ru/catalog/15931640/detail.aspx?targetUrl=BP
321,Кеды,12119137,71,17590,5101,Master of Arts,65150,5,5,https://www.wildberries.ru/catalog/12119137/detail.aspx?targetUrl=BP
322,Кроссовки,17790444,67,9190,3032,Blauer,67427,11,4,https://www.wildberries.ru/catalog/17790444/detail.aspx?targetUrl=BP
323,Сандалии,29022189,54,13490,6205,Braccialini,7740,10,3,https://www.wildberries.ru/catalog/29022189/detail.aspx?targetUrl=BP
324,Ботинки,11863837,68,12290,3932,UNISA,18824,24,4,https://www.wildberries.ru/catalog/11863837/detail.aspx?targetUrl=BP
325,Кроссовки,11812251,67,15590,5144,Tosca Blu studio,29195,12,3,https://www.wildberries.ru/catalog/11812251/detail.aspx?targetUrl=BP
326,Кроссовки,11863835,70,13990,4197,UNISA,18824,16,5,https://www.wildberries.ru/catalog/11863835/detail.aspx?targetUrl=BP
327,Кроссовки,17631240,67,15890,5243,Colmar,4407,14,5,https://www.wildberries.ru/catalog/17631240/detail.aspx?targetUrl=BP
328,Кроссовки,116878163,39,9253,5644,Calvin Klein,154,9,4,https://www.wildberries.ru/catalog/116878163/detail.aspx?targetUrl=BP
329,UGG мокасины Alena Black,48582630,82,15999,2879,UGG Australia,3287,2,5,https://www.wildberries.ru/catalog/48582630/detail.aspx?targetUrl=BP
330,Сапоги,14482233,67,16290,5375,UNISA,18824,7,5,https://www.wildberries.ru/catalog/14482233/detail.aspx?targetUrl=BP
331,Кеды,44511429,58,13480,5661,Lacoste,524,28,4,https://www.wildberries.ru/catalog/44511429/detail.aspx?targetUrl=BP
332,Кроссовки,14482224,67,13100,4323,UNISA,18824,18,4,https://www.wildberries.ru/catalog/14482224/detail.aspx?targetUrl=BP
333,Кеды,39640634,58,11380,4779,Lacoste,524,3,2,https://www.wildberries.ru/catalog/39640634/detail.aspx?targetUrl=BP
334,Сандалии,11812221,65,14390,5036,Tosca Blu studio,29195,18,4,https://www.wildberries.ru/catalog/11812221/detail.aspx?targetUrl=BP
335,Кеды,27577460,63,12190,4510,Colmar,4407,2,3,https://www.wildberries.ru/catalog/27577460/detail.aspx?targetUrl=BP
336,Сандалии,11639919,70,8590,2577,UNISA,18824,6,5,https://www.wildberries.ru/catalog/11639919/detail.aspx?targetUrl=BP
337,Кеды,31085185,63,12990,4806,Colmar,4407,3,4,https://www.wildberries.ru/catalog/31085185/detail.aspx?targetUrl=BP
338,Ботинки,29896513,62,11390,4328,GUESS,398,5,2,https://www.wildberries.ru/catalog/29896513/detail.aspx?targetUrl=BP
339,Сандалии,11812241,67,14390,4748,Tosca Blu studio,29195,19,4,https://www.wildberries.ru/catalog/11812241/detail.aspx?targetUrl=BP
340,Кроссовки,31085191,63,9790,3622,Colmar,4407,5,4,https://www.wildberries.ru/catalog/31085191/detail.aspx?targetUrl=BP
341,Кеды,12119141,70,14290,4287,Master of Arts,65150,7,2,https://www.wildberries.ru/catalog/12119141/detail.aspx?targetUrl=BP
342,Кеды,16817637,67,14490,4781,Braccialini,7740,6,5,https://www.wildberries.ru/catalog/16817637/detail.aspx?targetUrl=BP
343,Ботинки,16817592,67,15890,5243,Braccialini,7740,21,5,https://www.wildberries.ru/catalog/16817592/detail.aspx?targetUrl=BP
344,Шлепанцы,112401105,58,10590,4447,INUOVO,7899,6,4,https://www.wildberries.ru/catalog/112401105/detail.aspx?targetUrl=BP
345,Кроссовки,31085183,63,12990,4806,Colmar,4407,6,4,https://www.wildberries.ru/catalog/31085183/detail.aspx?targetUrl=BP
346,Ботинки,16817593,67,17290,5705,Braccialini,7740,7,4,https://www.wildberries.ru/catalog/16817593/detail.aspx?targetUrl=BP
347,Сандалии,11863783,70,11290,3387,UNISA,18824,7,5,https://www.wildberries.ru/catalog/11863783/detail.aspx?targetUrl=BP
348,Полусапожки,8953773,65,8000,2800,Braccialini,7740,4,4,https://www.wildberries.ru/catalog/8953773/detail.aspx?targetUrl=BP
349,Ботинки,49625983,58,10990,4615,GUESS,398,2,1,https://www.wildberries.ru/catalog/49625983/detail.aspx?targetUrl=BP
350,Тапочки,134168872,0,5601,5601,Tommy Hilfiger,1876,0,0,https://www.wildberries.ru/catalog/134168872/detail.aspx?targetUrl=BP
351,Кроссовки,17631242,65,13090,4581,Colmar,4407,7,4,https://www.wildberries.ru/catalog/17631242/detail.aspx?targetUrl=BP
352,Кеды,11877317,67,18290,6035,Master of Arts,65150,6,4,https://www.wildberries.ru/catalog/11877317/detail.aspx?targetUrl=BP
353,Угги CLASSIC II,16236591,64,12200,4392,UGG,14599,36,4,https://www.wildberries.ru/catalog/16236591/detail.aspx?targetUrl=BP
354,Ботинки,63519390,74,19690,5119,NANDO MUZI,2698,0,0,https://www.wildberries.ru/catalog/63519390/detail.aspx?targetUrl=BP
355,Кеды,21090568,54,13990,6435,Calvin Klein,154,46,3,https://www.wildberries.ru/catalog/21090568/detail.aspx?targetUrl=BP
356,Кроссовки,19566260,47,7990,4234,Calvin Klein,154,32,5,https://www.wildberries.ru/catalog/19566260/detail.aspx?targetUrl=BP
357,Кеды THRILL 0320 2 SFA,14279649,63,16480,6097,Lacoste,524,14,3,https://www.wildberries.ru/catalog/14279649/detail.aspx?targetUrl=BP
358,Ботинки,16556813,67,17790,5870,UNISA,18824,5,4,https://www.wildberries.ru/catalog/16556813/detail.aspx?targetUrl=BP
359,Босоножки,74460087,68,12290,3932,JUST COUTURE,2301,3,5,https://www.wildberries.ru/catalog/74460087/detail.aspx?targetUrl=BP
360,Сандалии,70435543,67,13900,4587,UGG,14599,2,5,https://www.wildberries.ru/catalog/70435543/detail.aspx?targetUrl=BP
361,Кроссовки,17250030,67,13690,4517,Colmar,4407,10,4,https://www.wildberries.ru/catalog/17250030/detail.aspx?targetUrl=BP
362,Кроссовки,54746989,63,14990,5546,Tommy Hilfiger,1876,19,4,https://www.wildberries.ru/catalog/54746989/detail.aspx?targetUrl=BP
363,Сандалии,27152691,58,13290,5581,UNISA,18824,8,4,https://www.wildberries.ru/catalog/27152691/detail.aspx?targetUrl=BP
364,Тапочки,131736395,0,5133,5133,Calvin Klein,154,15,4,https://www.wildberries.ru/catalog/131736395/detail.aspx?targetUrl=BP
365,Кроссовки,71691427,67,11900,3927,UGG,14599,3,5,https://www.wildberries.ru/catalog/71691427/detail.aspx?targetUrl=BP
366,Ботинки,30423030,62,11390,4328,GUESS,398,0,0,https://www.wildberries.ru/catalog/30423030/detail.aspx?targetUrl=BP
367,Кеды,18919579,69,14990,4646,Strellson,4289,7,3,https://www.wildberries.ru/catalog/18919579/detail.aspx?targetUrl=BP
368,Полусапожки,9827521,67,7790,2570,Braccialini,7740,14,4,https://www.wildberries.ru/catalog/9827521/detail.aspx?targetUrl=BP
369,Кроссовки,14094504,67,13590,4484,UNISA,18824,10,3,https://www.wildberries.ru/catalog/14094504/detail.aspx?targetUrl=BP
370,Босоножки,31081108,62,13390,5088,GUESS,398,7,5,https://www.wildberries.ru/catalog/31081108/detail.aspx?targetUrl=BP
371,Кеды,39640633,58,13980,5871,Lacoste,524,9,4,https://www.wildberries.ru/catalog/39640633/detail.aspx?targetUrl=BP
372,Кеды,16922163,67,17590,5804,Master of Arts,65150,1,5,https://www.wildberries.ru/catalog/16922163/detail.aspx?targetUrl=BP
373,Ботинки,16932911,67,17290,5705,Braccialini,7740,21,5,https://www.wildberries.ru/catalog/16932911/detail.aspx?targetUrl=BP
374,Ботинки,29900027,62,11390,4328,GUESS,398,17,4,https://www.wildberries.ru/catalog/29900027/detail.aspx?targetUrl=BP
375,Шлепанцы,11941920,56,6490,2855,Tommy Hilfiger,1876,24,2,https://www.wildberries.ru/catalog/11941920/detail.aspx?targetUrl=BP
376,Шлепанцы,138587534,0,3992,3992,Calvin Klein,154,15,5,https://www.wildberries.ru/catalog/138587534/detail.aspx?targetUrl=BP
377,Ботинки,16932898,67,15890,5243,Braccialini,7740,12,5,https://www.wildberries.ru/catalog/16932898/detail.aspx?targetUrl=BP
378,Полуботинки,58073142,63,11990,4436,bugatti,149,1,5,https://www.wildberries.ru/catalog/58073142/detail.aspx?targetUrl=BP
379,Ugg Classic Mini Fluff Quilted Lantana,48603965,75,15999,3999,UGG Australia,3287,1,1,https://www.wildberries.ru/catalog/48603965/detail.aspx?targetUrl=BP
380,Угги,62159091,80,15999,3199,UGG Australia,3287,3,1,https://www.wildberries.ru/catalog/62159091/detail.aspx?targetUrl=BP
381,Кроссовки,29144427,58,5990,2515,SERGIO TACCHINI,4475,5,5,https://www.wildberries.ru/catalog/29144427/detail.aspx?targetUrl=BP
382,Ботинки,40831895,63,11690,4325,GUESS,398,0,0,https://www.wildberries.ru/catalog/40831895/detail.aspx?targetUrl=BP
383,Мокасины,27152759,58,13290,5581,UNISA,18824,9,4,https://www.wildberries.ru/catalog/27152759/detail.aspx?targetUrl=BP
384,Кроссовки,17250049,67,16990,5606,Colmar,4407,9,4,https://www.wildberries.ru/catalog/17250049/detail.aspx?targetUrl=BP
385,Кеды,27577471,63,11390,4214,Colmar,4407,4,4,https://www.wildberries.ru/catalog/27577471/detail.aspx?targetUrl=BP
386,Кроссовки,71691439,67,11900,3927,UGG,14599,10,4,https://www.wildberries.ru/catalog/71691439/detail.aspx?targetUrl=BP
387,Кеды,27577483,63,11390,4214,Colmar,4407,4,4,https://www.wildberries.ru/catalog/27577483/detail.aspx?targetUrl=BP
388,Ботинки,53205904,58,11690,4909,GUESS,398,15,3,https://www.wildberries.ru/catalog/53205904/detail.aspx?targetUrl=BP
389,Кроссовки,17426589,67,10790,3560,RB,91681,15,5,https://www.wildberries.ru/catalog/17426589/detail.aspx?targetUrl=BP
390,Сапоги,9827493,68,10590,3388,Braccialini,7740,8,4,https://www.wildberries.ru/catalog/9827493/detail.aspx?targetUrl=BP
391,Сандалии,70435584,67,9900,3267,UGG,14599,4,3,https://www.wildberries.ru/catalog/70435584/detail.aspx?targetUrl=BP
392,Кроссовки,40536084,58,3990,1675,SERGIO TACCHINI,4475,1,2,https://www.wildberries.ru/catalog/40536084/detail.aspx?targetUrl=BP
393,Сандалии,11812203,67,12490,4121,Tosca Blu studio,29195,17,4,https://www.wildberries.ru/catalog/11812203/detail.aspx?targetUrl=BP
394,Ботинки,31071240,58,13990,5875,bugatti,149,4,4,https://www.wildberries.ru/catalog/31071240/detail.aspx?targetUrl=BP
395,Мокасины,27152755,58,13290,5581,UNISA,18824,19,5,https://www.wildberries.ru/catalog/27152755/detail.aspx?targetUrl=BP
396,Кроссовки,15378460,67,16590,5474,APEPAZZA,85866,12,4,https://www.wildberries.ru/catalog/15378460/detail.aspx?targetUrl=BP
397,Кроссовки,59444079,63,14300,5291,GUESS,398,3,4,https://www.wildberries.ru/catalog/59444079/detail.aspx?targetUrl=BP
398,Шлепанцы,33084932,55,13390,6025,Love Moschino,15483,5,3,https://www.wildberries.ru/catalog/33084932/detail.aspx?targetUrl=BP
399,Кроссовки,11250554,67,16590,5474,Tosca Blu studio,29195,7,5,https://www.wildberries.ru/catalog/11250554/detail.aspx?targetUrl=BP
400,Босоножки,27152675,58,11190,4699,UNISA,18824,2,4,https://www.wildberries.ru/catalog/27152675/detail.aspx?targetUrl=BP
401,Сапоги,10298166,72,14290,4001,UNISA,18824,10,5,https://www.wildberries.ru/catalog/10298166/detail.aspx?targetUrl=BP
402,Кеды,4054586,75,4690,1172,HCS,2234,2,2,https://www.wildberries.ru/catalog/4054586/detail.aspx?targetUrl=BP
403,Босоножки,111259162,58,10990,4615,INUOVO,7899,12,4,https://www.wildberries.ru/catalog/111259162/detail.aspx?targetUrl=BP
404,Сандалии,70435588,67,12900,4257,UGG,14599,10,5,https://www.wildberries.ru/catalog/70435588/detail.aspx?targetUrl=BP
405,Кроссовки,31085193,63,7990,2956,Colmar,4407,4,4,https://www.wildberries.ru/catalog/31085193/detail.aspx?targetUrl=BP
406,Кроссовки,15378495,67,12190,4022,APEPAZZA,85866,21,4,https://www.wildberries.ru/catalog/15378495/detail.aspx?targetUrl=BP
407,Кеды,116321847,46,9890,5340,JUST COUTURE,2301,2,5,https://www.wildberries.ru/catalog/116321847/detail.aspx?targetUrl=BP
408,Угги Classic II Glitter Leopard,15429860,64,13200,4752,UGG,14599,11,5,https://www.wildberries.ru/catalog/15429860/detail.aspx?targetUrl=BP
409,Кеды,30562732,55,7690,3460,Replay,3513,4,4,https://www.wildberries.ru/catalog/30562732/detail.aspx?targetUrl=BP
410,Мокасины,27152754,58,13290,5581,UNISA,18824,19,5,https://www.wildberries.ru/catalog/27152754/detail.aspx?targetUrl=BP
411,Кроссовки,70435586,67,11450,3778,UGG,14599,4,5,https://www.wildberries.ru/catalog/70435586/detail.aspx?targetUrl=BP
412,Балетки,11863768,70,11290,3387,UNISA,18824,15,4,https://www.wildberries.ru/catalog/11863768/detail.aspx?targetUrl=BP
413,Кроссовки,54746991,63,14990,5546,Tommy Hilfiger,1876,19,4,https://www.wildberries.ru/catalog/54746991/detail.aspx?targetUrl=BP
414,Сандалии,27152816,58,13290,5581,UNISA,18824,30,5,https://www.wildberries.ru/catalog/27152816/detail.aspx?targetUrl=BP
415,Полусапожки,16817619,67,17290,5705,Braccialini,7740,2,4,https://www.wildberries.ru/catalog/16817619/detail.aspx?targetUrl=BP
416,Сандалии,11863796,70,9990,2997,UNISA,18824,10,4,https://www.wildberries.ru/catalog/11863796/detail.aspx?targetUrl=BP
417,Кроссовки,9319635,61,5999,2339,United Colors of Benetton,1172,8,2,https://www.wildberries.ru/catalog/9319635/detail.aspx?targetUrl=BP
418,Кроссовки,51986911,63,14990,5546,Tommy Hilfiger,1876,6,4,https://www.wildberries.ru/catalog/51986911/detail.aspx?targetUrl=BP
419,Кроссовки,13556887,70,16790,5037,APEPAZZA,85866,13,4,https://www.wildberries.ru/catalog/13556887/detail.aspx?targetUrl=BP
420,Кроссовки,11863834,70,13990,4197,UNISA,18824,16,5,https://www.wildberries.ru/catalog/11863834/detail.aspx?targetUrl=BP
421,Мокасины,27152659,58,12290,5161,UNISA,18824,12,4,https://www.wildberries.ru/catalog/27152659/detail.aspx?targetUrl=BP
422,Кеды,39640614,58,11280,4737,Lacoste,524,17,3,https://www.wildberries.ru/catalog/39640614/detail.aspx?targetUrl=BP
423,Босоножки,11863952,70,14490,4347,UNISA,18824,15,4,https://www.wildberries.ru/catalog/11863952/detail.aspx?targetUrl=BP
424,Балетки,16817650,67,12990,4286,Braccialini,7740,6,4,https://www.wildberries.ru/catalog/16817650/detail.aspx?targetUrl=BP
425,Ботинки,71691430,67,12200,4026,UGG,14599,3,2,https://www.wildberries.ru/catalog/71691430/detail.aspx?targetUrl=BP
426,Ботинки,43827610,69,15988,4956,JUST COUTURE,2301,5,3,https://www.wildberries.ru/catalog/43827610/detail.aspx?targetUrl=BP
427,Кроссовки,17426590,67,10790,3560,RB,91681,15,5,https://www.wildberries.ru/catalog/17426590/detail.aspx?targetUrl=BP
428,Кроссовки,27577458,63,13490,4991,Colmar,4407,6,5,https://www.wildberries.ru/catalog/27577458/detail.aspx?targetUrl=BP
429,Сандалии,11757254,66,10490,3566,TWINSET MILANO,65139,2,4,https://www.wildberries.ru/catalog/11757254/detail.aspx?targetUrl=BP
430,Ботинки,31071209,58,13990,5875,bugatti,149,1,1,https://www.wildberries.ru/catalog/31071209/detail.aspx?targetUrl=BP
431,Кроссовки,17790443,67,9190,3032,Blauer,67427,11,4,https://www.wildberries.ru/catalog/17790443/detail.aspx?targetUrl=BP
432,Кеды,11250541,63,15590,5768,Tosca Blu studio,29195,44,4,https://www.wildberries.ru/catalog/11250541/detail.aspx?targetUrl=BP
433,Сабо,27152718,58,12290,5161,UNISA,18824,6,3,https://www.wildberries.ru/catalog/27152718/detail.aspx?targetUrl=BP
434,Балетки,11863755,68,11290,3612,UNISA,18824,34,4,https://www.wildberries.ru/catalog/11863755/detail.aspx?targetUrl=BP
435,Кеды,30562729,55,7990,3595,Replay,3513,2,3,https://www.wildberries.ru/catalog/30562729/detail.aspx?targetUrl=BP
436,Кеды,44511430,58,13480,5661,Lacoste,524,28,4,https://www.wildberries.ru/catalog/44511430/detail.aspx?targetUrl=BP
437,Сандалии,12119156,71,8790,2549,Master of Arts,65150,3,3,https://www.wildberries.ru/catalog/12119156/detail.aspx?targetUrl=BP
438,Шлепанцы,33084977,55,13390,6025,Love Moschino,15483,3,4,https://www.wildberries.ru/catalog/33084977/detail.aspx?targetUrl=BP
439,Полусапожки,16932910,65,17290,6051,Braccialini,7740,14,5,https://www.wildberries.ru/catalog/16932910/detail.aspx?targetUrl=BP
440,Босоножки,13556894,70,12590,3777,APEPAZZA,85866,11,4,https://www.wildberries.ru/catalog/13556894/detail.aspx?targetUrl=BP
441,Кроссовки,27577468,63,13490,4991,Colmar,4407,6,3,https://www.wildberries.ru/catalog/27577468/detail.aspx?targetUrl=BP
442,Кеды,42938949,39,7490,4568,SERGIO TACCHINI,4475,2,5,https://www.wildberries.ru/catalog/42938949/detail.aspx?targetUrl=BP
443,Шлепанцы,12119154,69,11590,3592,Master of Arts,65150,0,0,https://www.wildberries.ru/catalog/12119154/detail.aspx?targetUrl=BP
444,Шлепанцы,70720446,47,11590,6142,LIU JO,564,15,4,https://www.wildberries.ru/catalog/70720446/detail.aspx?targetUrl=BP
445,Босоножки,11863862,70,12290,3687,UNISA,18824,23,4,https://www.wildberries.ru/catalog/11863862/detail.aspx?targetUrl=BP
446,Ботинки,16817635,67,17290,5705,Braccialini,7740,21,5,https://www.wildberries.ru/catalog/16817635/detail.aspx?targetUrl=BP
447,Ботинки,17456185,67,15390,5078,Master of Arts,65150,2,5,https://www.wildberries.ru/catalog/17456185/detail.aspx?targetUrl=BP
448,Тапочки,122258137,0,5107,5107,Tommy Hilfiger,1876,2,5,https://www.wildberries.ru/catalog/122258137/detail.aspx?targetUrl=BP
449,Полусапожки,16817644,67,15890,5243,Braccialini,7740,8,4,https://www.wildberries.ru/catalog/16817644/detail.aspx?targetUrl=BP
450,Кеды,27577431,63,14990,5546,Colmar,4407,6,3,https://www.wildberries.ru/catalog/27577431/detail.aspx?targetUrl=BP
451,Кроссовки,59444092,63,13700,5069,GUESS,398,10,3,https://www.wildberries.ru/catalog/59444092/detail.aspx?targetUrl=BP
452,Ботинки,52855710,67,14738,4863,JUST COUTURE,2301,3,4,https://www.wildberries.ru/catalog/52855710/detail.aspx?targetUrl=BP
453,Кеды,12119149,71,18290,5304,Master of Arts,65150,0,0,https://www.wildberries.ru/catalog/12119149/detail.aspx?targetUrl=BP
454,Кроссовки,39640608,58,6780,2847,Lacoste,524,7,5,https://www.wildberries.ru/catalog/39640608/detail.aspx?targetUrl=BP
455,Ботинки,16817595,67,15890,5243,Braccialini,7740,12,5,https://www.wildberries.ru/catalog/16817595/detail.aspx?targetUrl=BP
456,Туфли,27152726,58,12290,5161,UNISA,18824,7,5,https://www.wildberries.ru/catalog/27152726/detail.aspx?targetUrl=BP
457,Ботинки,17456186,67,15390,5078,Master of Arts,65150,1,5,https://www.wildberries.ru/catalog/17456186/detail.aspx?targetUrl=BP
458,Кеды,29141617,58,6990,2935,SERGIO TACCHINI,4475,2,5,https://www.wildberries.ru/catalog/29141617/detail.aspx?targetUrl=BP
