,Наименование,id,Скидка,Цена,Цена со скидкой,Бренд,id бренда,feedbacks,rating,Ссылка
96,Рубашка Камис Джалябия Хадж,39528918,7,5250,4882,AL JUBBA,354624,19,5,https://www.wildberries.ru/catalog/39528918/detail.aspx?targetUrl=BP
97,Рубашка Камис Джалябия Хадж,56512637,7,5250,4882,AL JUBBA,354624,16,5,https://www.wildberries.ru/catalog/56512637/detail.aspx?targetUrl=BP
98,Рубашка мужская классическая с длинным рукавом,111966388,81,5999,1139,KIDONLY,9734,19,3,https://www.wildberries.ru/catalog/111966388/detail.aspx?targetUrl=BP
99,Рубашка Камис Джалябия Хадж,124842133,7,5250,4882,AL JUBBA,354624,19,5,https://www.wildberries.ru/catalog/124842133/detail.aspx?targetUrl=BP
100,Тюбетейка татарская Тюрбан Ислам,103253886,50,1500,750,AKTAY,523304,8,5,https://www.wildberries.ru/catalog/103253886/detail.aspx?targetUrl=BP
101,Рубашка мужcкая приталенная с рисунком,106133847,58,3980,1671,Egotrik,2675819,0,0,https://www.wildberries.ru/catalog/106133847/detail.aspx?targetUrl=BP
102,"Рубашка мужская с капюшоном, анорак, лен",118813996,74,4900,1274,KIDONLY,9734,3,4,https://www.wildberries.ru/catalog/118813996/detail.aspx?targetUrl=BP
103,"Рубашка мужская льняная, воротник стойка (мандарин)",81446568,64,6000,2160,KATARDI,76014,29,4,https://www.wildberries.ru/catalog/81446568/detail.aspx?targetUrl=BP
104,Рубашка мужская классическая с длинным рукавом,111965930,77,5999,1379,KIDONLY,9734,19,3,https://www.wildberries.ru/catalog/111965930/detail.aspx?targetUrl=BP
105,Хлопковая мужская рубашка длинные рукава,116518579,25,4450,3337,NINO PACOLI,21120,10,4,https://www.wildberries.ru/catalog/116518579/detail.aspx?targetUrl=BP
106,"Рубашка мужская льняная, воротник стойка (мандарин)",81615918,65,6000,2100,KATARDI,76014,29,4,https://www.wildberries.ru/catalog/81615918/detail.aspx?targetUrl=BP
107,Рубашка Камис Джалябия Хадж,50503880,7,5250,4882,AL JUBBA,354624,19,5,https://www.wildberries.ru/catalog/50503880/detail.aspx?targetUrl=BP
108,Головной убор тюбетейка тюбитейка переливающийся цвет,120379402,0,750,750,Ручная работа,74427,12,5,https://www.wildberries.ru/catalog/120379402/detail.aspx?targetUrl=BP
109,Рубашка мужская классика большие размеры,116563954,74,6999,1819,KIDONLY,9734,25,4,https://www.wildberries.ru/catalog/116563954/detail.aspx?targetUrl=BP
110,Узбекская тюбетейка,109088516,0,640,640,АЛЬ-КАРИМ,1184185,24,5,https://www.wildberries.ru/catalog/109088516/detail.aspx?targetUrl=BP
111,"Рубашка мужская классическая, черная",104175030,30,3000,2100,BlackNefrit,11000445,12,4,https://www.wildberries.ru/catalog/104175030/detail.aspx?targetUrl=BP
112,Мужская шапка папаха меховая белая из натуральной овчины,142538882,70,6466,1939,Асия,401357,0,0,https://www.wildberries.ru/catalog/142538882/detail.aspx?targetUrl=BP
113,"Рубашка мужская классическая, черная",103959507,50,3000,1500,BlackNefrit,11000445,4,3,https://www.wildberries.ru/catalog/103959507/detail.aspx?targetUrl=BP
114,Шапка мужская вязаная весна осень,53903646,0,1280,1280,LANDRE,24584,0,0,https://www.wildberries.ru/catalog/53903646/detail.aspx?targetUrl=BP
115,Шапка мужская вязаная весна осень,53903540,0,1280,1280,LANDRE,24584,0,0,https://www.wildberries.ru/catalog/53903540/detail.aspx?targetUrl=BP
116,Шапка мужская вязаная весна осень,53903035,0,1280,1280,LANDRE,24584,0,0,https://www.wildberries.ru/catalog/53903035/detail.aspx?targetUrl=BP
117,Головной убор тюбетейка тюбитейка переливающийся цвет,133779455,0,750,750,Ручная работа,74427,12,5,https://www.wildberries.ru/catalog/133779455/detail.aspx?targetUrl=BP
118,Тюбетейка татарская Шапка Намаз,103148146,50,1500,750,AKTAY,523304,0,0,https://www.wildberries.ru/catalog/103148146/detail.aspx?targetUrl=BP
119,"Шапка ""Custo"", Бини демисезонная, Тыковка, Кусто",48790357,62,1500,570,TOPROCK,29996,0,0,https://www.wildberries.ru/catalog/48790357/detail.aspx?targetUrl=BP
120,Шапка,112653638,0,1767,1767,Шапка мужская,567912,6,4,https://www.wildberries.ru/catalog/112653638/detail.aspx?targetUrl=BP
121,Шапка,113402522,56,1950,858,BELLA LUX,1408053,5,5,https://www.wildberries.ru/catalog/113402522/detail.aspx?targetUrl=BP
122,Рубашка Камис Джалябия Хадж,58038111,7,5250,4882,AL JUBBA,354624,19,5,https://www.wildberries.ru/catalog/58038111/detail.aspx?targetUrl=BP
123,"Рубашка мужская льняная, воротник стойка (мандарин)",33963955,55,4800,2160,KATARDI,76014,40,4,https://www.wildberries.ru/catalog/33963955/detail.aspx?targetUrl=BP
124,"Рубашка мужская льняная, воротник стойка (мандарин)",34040709,52,4800,2304,KATARDI,76014,40,4,https://www.wildberries.ru/catalog/34040709/detail.aspx?targetUrl=BP
125,"мужская шапка, женская для мальчика",124519243,10,1480,1332,Ello13,8622161,0,0,https://www.wildberries.ru/catalog/124519243/detail.aspx?targetUrl=BP
126,"Рубашка мужская классическая, черная",103959506,50,3000,1500,BlackNefrit,11000445,4,3,https://www.wildberries.ru/catalog/103959506/detail.aspx?targetUrl=BP
127,Рубашка мужcкая приталенная с рисунком,132193365,58,3250,1365,Egotrik,2675819,2,5,https://www.wildberries.ru/catalog/132193365/detail.aspx?targetUrl=BP
128,Тюбетейка мужская татарская Тюрбан,103251798,36,3800,2432,AKTAY,523304,0,0,https://www.wildberries.ru/catalog/103251798/detail.aspx?targetUrl=BP
129,Шапка мужская вязаная весна осень,53902748,0,1280,1280,LANDRE,24584,0,0,https://www.wildberries.ru/catalog/53902748/detail.aspx?targetUrl=BP
130,Рубашка,43037169,59,4199,1721,KOLIBRII,336186,2,3,https://www.wildberries.ru/catalog/43037169/detail.aspx?targetUrl=BP
